node_id,date,metric_name,value,delay_flag
SUP_01,2025-02-12,Factory Issue,338.68,0
SUP_01,2025-02-13,Factory Issue,274.99,0
SUP_01,2025-02-14,Factory Issue,415.83,0
SUP_01,2025-02-15,Factory Issue,379.4,0
SUP_01,2025-02-16,Factory Issue,419.78,0
SUP_01,2025-02-17,Factory Issue,366.13,0
SUP_01,2025-02-18,Factory Issue,359.81,0
SUP_01,2025-02-19,Factory Issue,469.16,0
SUP_01,2025-02-20,Factory Issue,323.9,0
SUP_01,2025-02-21,Factory Issue,437.55,0
SUP_01,2025-02-22,Factory Issue,322.95,0
SUP_01,2025-02-23,Factory Issue,432.79,0
SUP_01,2025-02-24,Factory Issue,430.69,0
SUP_01,2025-02-25,Factory Issue,346.19,0
SUP_01,2025-02-26,Factory Issue,588.29,0
SUP_01,2025-02-27,Factory Issue,411.59,0
SUP_01,2025-02-28,Factory Issue,495.3,0
SUP_01,2025-03-01,Factory Issue,273.04,0
SUP_01,2025-03-02,Factory Issue,647.35,0
SUP_01,2025-03-03,Factory Issue,419.27,0
SUP_01,2025-03-04,Factory Issue,461.15,0
SUP_01,2025-03-05,Factory Issue,334.58,0
SUP_01,2025-03-06,Factory Issue,340.11,0
SUP_01,2025-03-07,Factory Issue,416.2,0
SUP_01,2025-03-08,Factory Issue,387.77,0
SUP_01,2025-03-09,Factory Issue,480.37,0
SUP_01,2025-03-10,Factory Issue,489.08,0
SUP_01,2025-03-11,Factory Issue,420.42,0
SUP_01,2025-03-12,Factory Issue,509.0,0
SUP_01,2025-03-13,Factory Issue,429.54,0
SUP_01,2025-03-14,Factory Issue,469.02,0
SUP_01,2025-03-15,Factory Issue,353.36,0
SUP_01,2025-03-16,Factory Issue,387.5,0
SUP_01,2025-03-17,Factory Issue,360.26,0
SUP_01,2025-03-18,Factory Issue,381.45,0
SUP_01,2025-03-19,Factory Issue,421.79,0
SUP_01,2025-03-20,Factory Issue,349.2,0
SUP_01,2025-03-21,Factory Issue,504.06,0
SUP_01,2025-03-22,Factory Issue,442.61,0
SUP_01,2025-03-23,Factory Issue,326.6,0
SUP_01,2025-03-24,Factory Issue,362.4,0
SUP_01,2025-03-25,Factory Issue,556.0,0
SUP_01,2025-03-26,Factory Issue,439.75,0
SUP_01,2025-03-27,Factory Issue,253.2,0
SUP_01,2025-03-28,Factory Issue,334.64,0
SUP_01,2025-03-29,Factory Issue,324.92,0
SUP_01,2025-03-30,Factory Issue,356.63,0
SUP_01,2025-03-31,Factory Issue,302.84,0
SUP_01,2025-04-01,Factory Issue,375.09,0
SUP_01,2025-04-02,Factory Issue,421.87,0
SUP_01,2025-04-03,Factory Issue,227.13,0
SUP_01,2025-04-04,Factory Issue,242.75,0
SUP_01,2025-04-05,Factory Issue,286.82,0
SUP_01,2025-04-06,Factory Issue,434.49,0
SUP_01,2025-04-07,Factory Issue,486.39,0
SUP_01,2025-04-08,Factory Issue,308.37,0
SUP_01,2025-04-09,Factory Issue,244.81,0
SUP_01,2025-04-10,Factory Issue,516.16,0
SUP_02,2025-01-01,Factory Issue,348.91,0
SUP_02,2025-01-02,Factory Issue,443.05,0
SUP_02,2025-01-03,Factory Issue,94.95,0
SUP_02,2025-01-04,Factory Issue,480.2,0
SUP_02,2025-01-05,Factory Issue,566.9,0
SUP_02,2025-01-06,Factory Issue,372.64,0
SUP_02,2025-01-07,Factory Issue,265.85,0
SUP_02,2025-01-08,Factory Issue,430.47,0
SUP_02,2025-01-09,Factory Issue,380.58,0
SUP_02,2025-01-10,Factory Issue,602.33,0
SUP_02,2025-01-11,Factory Issue,672.25,0
SUP_02,2025-01-12,Factory Issue,609.86,0
SUP_02,2025-01-13,Factory Issue,373.53,0
SUP_02,2025-01-14,Factory Issue,587.34,0
SUP_02,2025-01-15,Factory Issue,569.51,0
SUP_02,2025-01-16,Factory Issue,537.07,0
SUP_02,2025-01-17,Factory Issue,417.68,0
SUP_02,2025-01-18,Factory Issue,22.11,0
SUP_02,2025-01-19,Factory Issue,319.3,0
SUP_02,2025-01-20,Factory Issue,370.02,0
SUP_02,2025-01-21,Factory Issue,807.01,0
SUP_02,2025-01-22,Factory Issue,448.01,0
SUP_02,2025-01-23,Factory Issue,441.75,0
SUP_02,2025-01-24,Factory Issue,131.18,0
SUP_02,2025-01-25,Factory Issue,537.06,0
SUP_02,2025-01-26,Factory Issue,493.33,0
SUP_02,2025-01-27,Factory Issue,382.29,0
SUP_02,2025-01-28,Factory Issue,288.9,0
SUP_02,2025-01-29,Factory Issue,501.1,0
SUP_02,2025-01-30,Factory Issue,578.97,0
SUP_02,2025-01-31,Factory Issue,144.27,0
SUP_02,2025-02-01,Factory Issue,308.95,0
SUP_02,2025-02-02,Factory Issue,488.13,0
SUP_02,2025-02-03,Factory Issue,101.08,0
SUP_02,2025-02-04,Factory Issue,268.35,0
SUP_02,2025-02-05,Factory Issue,411.32,0
SUP_02,2025-02-06,Factory Issue,686.58,0
SUP_02,2025-02-07,Factory Issue,435.42,0
SUP_02,2025-02-08,Factory Issue,681.53,0
SUP_02,2025-02-09,Factory Issue,324.87,0
SUP_02,2025-02-10,Factory Issue,247.21,0
SUP_02,2025-02-11,Factory Issue,404.87,0
SUP_02,2025-02-12,Factory Issue,585.82,0
SUP_02,2025-02-13,Factory Issue,432.6,0
SUP_02,2025-02-14,Factory Issue,379.87,0
SUP_02,2025-02-15,Factory Issue,596.47,0
SUP_02,2025-02-16,Factory Issue,385.57,0
SUP_02,2025-02-17,Factory Issue,455.41,0
SUP_02,2025-02-18,Factory Issue,759.1,0
SUP_02,2025-02-19,Factory Issue,493.95,0
SUP_02,2025-02-20,Factory Issue,217.67,0
SUP_02,2025-02-21,Factory Issue,562.47,0
SUP_02,2025-02-22,Factory Issue,348.13,0
SUP_02,2025-02-23,Factory Issue,540.97,0
SUP_02,2025-02-24,Factory Issue,413.89,0
SUP_02,2025-02-25,Factory Issue,257.88,0
SUP_02,2025-02-26,Factory Issue,362.31,0
SUP_02,2025-02-27,Factory Issue,332.26,0
SUP_02,2025-02-28,Factory Issue,259.39,0
SUP_02,2025-03-01,Factory Issue,324.86,0
SUP_02,2025-03-02,Factory Issue,135.96,0
SUP_02,2025-03-03,Factory Issue,326.76,0
SUP_02,2025-03-04,Factory Issue,246.17,0
SUP_02,2025-03-05,Factory Issue,540.36,0
SUP_02,2025-03-06,Factory Issue,237.46,0
SUP_02,2025-03-07,Factory Issue,440.27,0
SUP_02,2025-03-08,Factory Issue,474.08,0
SUP_02,2025-03-09,Factory Issue,393.7,0
SUP_02,2025-03-10,Factory Issue,507.46,0
SUP_02,2025-03-11,Factory Issue,379.55,0
SUP_02,2025-03-12,Factory Issue,182.91,0
SUP_02,2025-03-13,Factory Issue,20.07,0
SUP_02,2025-03-14,Factory Issue,436.97,0
SUP_02,2025-03-15,Factory Issue,567.22,0
SUP_02,2025-03-16,Factory Issue,571.69,0
SUP_02,2025-03-17,Factory Issue,-25.95,0
SUP_02,2025-03-18,Factory Issue,233.49,0
SUP_02,2025-03-19,Factory Issue,431.57,0
SUP_02,2025-03-20,Factory Issue,191.14,0
SUP_02,2025-03-21,Factory Issue,451.19,0
SUP_02,2025-03-22,Factory Issue,410.81,0
SUP_02,2025-03-23,Factory Issue,302.7,0
SUP_02,2025-03-24,Factory Issue,166.25,0
SUP_02,2025-03-25,Factory Issue,251.29,0
SUP_02,2025-03-26,Factory Issue,524.81,0
SUP_02,2025-03-27,Factory Issue,105.28,0
SUP_02,2025-03-28,Factory Issue,324.81,0
SUP_02,2025-03-29,Factory Issue,382.95,0
SUP_02,2025-03-30,Factory Issue,575.47,0
SUP_02,2025-03-31,Factory Issue,349.45,0
SUP_02,2025-04-01,Factory Issue,221.82,0
SUP_02,2025-04-02,Factory Issue,452.37,0
SUP_02,2025-04-03,Factory Issue,246.63,0
SUP_02,2025-04-04,Factory Issue,607.35,0
SUP_02,2025-04-05,Factory Issue,386.34,0
SUP_02,2025-04-06,Factory Issue,20.9,0
SUP_02,2025-04-07,Factory Issue,626.88,0
SUP_02,2025-04-08,Factory Issue,457.85,0
SUP_02,2025-04-09,Factory Issue,323.66,0
SUP_02,2025-04-10,Factory Issue,286.25,0
SUP_03,2025-01-01,Factory Issue,374.39,0
SUP_03,2025-01-02,Factory Issue,416.97,0
SUP_03,2025-01-03,Factory Issue,217.96,0
SUP_03,2025-01-04,Factory Issue,143.6,0
SUP_03,2025-01-05,Factory Issue,-108.04,0
SUP_03,2025-01-06,Factory Issue,238.35,0
SUP_03,2025-01-07,Factory Issue,678.84,0
SUP_03,2025-01-08,Factory Issue,513.21,0
SUP_03,2025-01-09,Factory Issue,394.05,0
SUP_03,2025-01-10,Factory Issue,-40.8,0
SUP_03,2025-01-11,Factory Issue,261.51,0
SUP_03,2025-01-12,Factory Issue,252.5,0
SUP_03,2025-01-13,Factory Issue,534.53,0
SUP_03,2025-01-14,Factory Issue,378.03,0
SUP_03,2025-01-15,Factory Issue,452.72,0
SUP_03,2025-01-16,Factory Issue,373.77,0
SUP_03,2025-01-17,Factory Issue,388.31,0
SUP_03,2025-01-18,Factory Issue,314.5,0
SUP_03,2025-01-19,Factory Issue,183.91,0
SUP_03,2025-01-20,Factory Issue,215.78,0
SUP_03,2025-01-21,Factory Issue,437.95,0
SUP_03,2025-01-22,Factory Issue,209.46,0
SUP_03,2025-01-23,Factory Issue,563.78,0
SUP_03,2025-01-24,Factory Issue,32.28,0
SUP_03,2025-01-25,Factory Issue,565.7,0
SUP_03,2025-01-26,Factory Issue,284.18,0
SUP_03,2025-01-27,Factory Issue,-125.88,0
SUP_03,2025-01-28,Factory Issue,-19.14,0
SUP_03,2025-01-29,Factory Issue,179.27,0
SUP_03,2025-01-30,Factory Issue,141.76,0
SUP_03,2025-01-31,Factory Issue,464.23,0
SUP_03,2025-02-01,Factory Issue,641.96,0
SUP_03,2025-02-02,Factory Issue,221.95,0
SUP_03,2025-02-03,Factory Issue,20.38,0
SUP_03,2025-02-04,Factory Issue,176.58,0
SUP_03,2025-02-05,Factory Issue,556.18,0
SUP_03,2025-02-06,Factory Issue,317.65,0
SUP_03,2025-02-07,Factory Issue,584.02,0
SUP_03,2025-02-08,Factory Issue,303.83,0
SUP_03,2025-02-09,Factory Issue,440.17,0
SUP_03,2025-02-10,Factory Issue,411.41,0
SUP_03,2025-02-11,Factory Issue,544.31,0
SUP_03,2025-02-12,Factory Issue,604.54,0
SUP_03,2025-02-13,Factory Issue,448.16,0
SUP_03,2025-02-14,Factory Issue,359.42,0
SUP_03,2025-02-15,Factory Issue,527.79,0
SUP_03,2025-02-16,Factory Issue,460.22,0
SUP_03,2025-02-17,Factory Issue,540.18,0
SUP_03,2025-02-18,Factory Issue,515.68,0
SUP_03,2025-02-19,Factory Issue,689.29,0
SUP_03,2025-02-20,Factory Issue,681.92,0
SUP_03,2025-02-21,Factory Issue,310.52,0
SUP_03,2025-02-22,Factory Issue,144.68,0
SUP_03,2025-02-23,Factory Issue,218.22,0
SUP_03,2025-02-24,Factory Issue,966.48,0
SUP_03,2025-02-25,Factory Issue,9.82,0
SUP_03,2025-02-26,Factory Issue,340.85,0
SUP_03,2025-02-27,Factory Issue,387.04,0
SUP_03,2025-02-28,Factory Issue,263.93,0
SUP_03,2025-03-01,Factory Issue,-75.02,0
SUP_03,2025-03-02,Factory Issue,488.69,0
SUP_03,2025-03-03,Factory Issue,567.63,0
SUP_03,2025-03-04,Factory Issue,683.75,0
SUP_03,2025-03-05,Factory Issue,351.76,0
SUP_03,2025-03-06,Factory Issue,608.23,0
SUP_03,2025-03-07,Factory Issue,413.91,0
SUP_03,2025-03-08,Factory Issue,-13.21,0
SUP_03,2025-03-09,Factory Issue,336.9,0
SUP_03,2025-03-10,Factory Issue,249.92,0
SUP_03,2025-03-11,Factory Issue,342.42,0
SUP_03,2025-03-12,Factory Issue,435.03,0
SUP_03,2025-03-13,Factory Issue,412.58,0
SUP_03,2025-03-14,Factory Issue,544.75,0
SUP_03,2025-03-15,Factory Issue,636.49,0
SUP_03,2025-03-16,Factory Issue,749.3,0
SUP_03,2025-03-17,Factory Issue,440.16,0
SUP_03,2025-03-18,Factory Issue,309.57,0
SUP_03,2025-03-19,Factory Issue,307.25,0
SUP_03,2025-03-20,Factory Issue,823.83,0
SUP_03,2025-03-21,Factory Issue,166.85,0
SUP_03,2025-03-22,Factory Issue,729.17,0
SUP_03,2025-03-23,Factory Issue,244.25,0
SUP_03,2025-03-24,Factory Issue,404.69,0
SUP_03,2025-03-25,Factory Issue,693.59,0
SUP_03,2025-03-26,Factory Issue,376.6,0
SUP_03,2025-03-27,Factory Issue,100.68,0
SUP_03,2025-03-28,Factory Issue,13.34,0
SUP_03,2025-03-29,Factory Issue,127.64,0
SUP_03,2025-03-30,Factory Issue,418.13,0
SUP_03,2025-03-31,Factory Issue,149.19,0
SUP_03,2025-04-01,Factory Issue,437.11,0
SUP_03,2025-04-02,Factory Issue,456.76,0
SUP_03,2025-04-03,Factory Issue,908.85,0
SUP_03,2025-04-04,Factory Issue,293.92,0
SUP_03,2025-04-05,Factory Issue,343.77,0
SUP_03,2025-04-06,Factory Issue,115.22,0
SUP_03,2025-04-07,Factory Issue,-7.76,0
SUP_03,2025-04-08,Factory Issue,-12.41,0
SUP_03,2025-04-09,Factory Issue,600.64,0
SUP_03,2025-04-10,Factory Issue,264.99,0
SUP_04,2025-01-01,Factory Issue,417.72,0
SUP_04,2025-01-02,Factory Issue,276.82,0
SUP_04,2025-01-03,Factory Issue,498.66,0
SUP_04,2025-01-04,Factory Issue,351.82,0
SUP_04,2025-01-05,Factory Issue,411.74,0
SUP_04,2025-01-06,Factory Issue,346.19,0
SUP_04,2025-01-07,Factory Issue,434.65,0
SUP_04,2025-01-08,Factory Issue,445.5,0
SUP_04,2025-01-09,Factory Issue,267.29,0
SUP_04,2025-01-10,Factory Issue,409.03,0
SUP_04,2025-01-11,Factory Issue,334.33,0
SUP_04,2025-01-12,Factory Issue,426.72,0
SUP_04,2025-01-13,Factory Issue,438.99,0
SUP_04,2025-01-14,Factory Issue,343.45,0
SUP_04,2025-01-15,Factory Issue,314.32,0
SUP_04,2025-01-16,Factory Issue,398.87,0
SUP_04,2025-01-17,Factory Issue,367.28,0
SUP_04,2025-01-18,Factory Issue,378.19,0
SUP_04,2025-01-19,Factory Issue,421.86,0
SUP_04,2025-01-20,Factory Issue,463.6,0
SUP_04,2025-01-21,Factory Issue,373.99,0
SUP_04,2025-01-22,Factory Issue,391.95,0
SUP_04,2025-01-23,Factory Issue,313.72,0
SUP_04,2025-01-24,Factory Issue,384.98,0
SUP_04,2025-01-25,Factory Issue,462.69,0
SUP_04,2025-01-26,Factory Issue,433.55,0
SUP_04,2025-01-27,Factory Issue,404.34,0
SUP_04,2025-01-28,Factory Issue,330.1,0
SUP_04,2025-01-29,Factory Issue,438.49,0
SUP_04,2025-01-30,Factory Issue,412.62,0
SUP_04,2025-01-31,Factory Issue,441.5,0
SUP_04,2025-02-01,Factory Issue,418.09,0
SUP_04,2025-02-02,Factory Issue,402.76,0
SUP_04,2025-02-03,Factory Issue,391.19,0
SUP_04,2025-02-04,Factory Issue,438.61,0
SUP_04,2025-02-05,Factory Issue,323.04,0
SUP_04,2025-02-06,Factory Issue,293.16,0
SUP_04,2025-02-07,Factory Issue,322.75,0
SUP_04,2025-02-08,Factory Issue,328.42,0
SUP_04,2025-02-09,Factory Issue,341.2,0
SUP_04,2025-02-10,Factory Issue,400.77,0
SUP_04,2025-02-11,Factory Issue,357.21,0
SUP_04,2025-02-12,Factory Issue,366.85,0
SUP_04,2025-02-13,Factory Issue,320.9,0
SUP_04,2025-02-14,Factory Issue,451.55,0
SUP_04,2025-02-15,Factory Issue,346.5,0
SUP_04,2025-02-16,Factory Issue,421.78,0
SUP_04,2025-02-17,Factory Issue,308.82,0
SUP_04,2025-02-18,Factory Issue,390.49,0
SUP_04,2025-02-19,Factory Issue,380.03,0
SUP_04,2025-02-20,Factory Issue,322.02,0
SUP_04,2025-02-21,Factory Issue,443.62,0
SUP_04,2025-02-22,Factory Issue,369.73,0
SUP_04,2025-02-23,Factory Issue,471.8,0
SUP_04,2025-02-24,Factory Issue,389.35,0
SUP_04,2025-02-25,Factory Issue,319.27,0
SUP_04,2025-02-26,Factory Issue,364.95,0
SUP_04,2025-02-27,Factory Issue,388.03,0
SUP_04,2025-02-28,Factory Issue,438.49,0
SUP_04,2025-03-01,Factory Issue,328.62,0
SUP_04,2025-03-02,Factory Issue,394.84,0
SUP_04,2025-03-03,Factory Issue,415.2,0
SUP_04,2025-03-04,Factory Issue,440.99,0
SUP_04,2025-03-05,Factory Issue,322.98,0
SUP_04,2025-03-06,Factory Issue,328.89,0
SUP_04,2025-03-07,Factory Issue,357.35,0
SUP_04,2025-03-08,Factory Issue,356.28,0
SUP_04,2025-03-09,Factory Issue,393.17,0
SUP_04,2025-03-10,Factory Issue,440.64,0
SUP_04,2025-03-11,Factory Issue,344.62,0
SUP_04,2025-03-12,Factory Issue,425.85,0
SUP_04,2025-03-13,Factory Issue,312.73,0
SUP_04,2025-03-14,Factory Issue,353.06,0
SUP_04,2025-03-15,Factory Issue,348.08,0
SUP_04,2025-03-16,Factory Issue,302.34,0
SUP_04,2025-03-17,Factory Issue,287.17,0
SUP_04,2025-03-18,Factory Issue,451.32,0
SUP_04,2025-03-19,Factory Issue,336.85,0
SUP_04,2025-03-20,Factory Issue,359.49,0
SUP_04,2025-03-21,Factory Issue,448.62,0
SUP_04,2025-03-22,Factory Issue,344.12,0
SUP_04,2025-03-23,Factory Issue,402.67,0
SUP_04,2025-03-24,Factory Issue,367.98,0
SUP_04,2025-03-25,Factory Issue,450.11,0
SUP_04,2025-03-26,Factory Issue,434.46,0
SUP_04,2025-03-27,Factory Issue,384.66,0
SUP_04,2025-03-28,Factory Issue,367.33,0
SUP_04,2025-03-29,Factory Issue,393.54,0
SUP_04,2025-03-30,Factory Issue,445.16,0
SUP_04,2025-03-31,Factory Issue,380.13,0
SUP_04,2025-04-01,Factory Issue,399.33,0
SUP_04,2025-04-02,Factory Issue,393.2,0
SUP_04,2025-04-03,Factory Issue,426.05,0
SUP_04,2025-04-04,Factory Issue,368.95,0
SUP_04,2025-04-05,Factory Issue,381.47,0
SUP_04,2025-04-06,Factory Issue,272.74,0
SUP_04,2025-04-07,Factory Issue,317.88,0
SUP_04,2025-04-08,Factory Issue,412.97,0
SUP_04,2025-04-09,Factory Issue,420.8,0
SUP_04,2025-04-10,Factory Issue,420.84,0
SUP_05,2025-01-01,Factory Issue,276.77,0
SUP_05,2025-01-02,Factory Issue,325.82,0
SUP_05,2025-01-03,Factory Issue,388.47,0
SUP_05,2025-01-04,Factory Issue,450.8,0
SUP_05,2025-01-05,Factory Issue,303.07,0
SUP_05,2025-01-06,Factory Issue,360.01,0
SUP_05,2025-01-07,Factory Issue,278.3,0
SUP_05,2025-01-08,Factory Issue,290.74,0
SUP_05,2025-01-09,Factory Issue,406.28,0
SUP_05,2025-01-10,Factory Issue,411.6,0
SUP_05,2025-01-11,Factory Issue,186.42,0
SUP_05,2025-01-12,Factory Issue,399.4,0
SUP_05,2025-01-13,Factory Issue,376.23,0
SUP_05,2025-01-14,Factory Issue,307.45,0
SUP_05,2025-01-15,Factory Issue,316.8,0
SUP_05,2025-01-16,Factory Issue,345.0,0
SUP_05,2025-01-17,Factory Issue,358.89,0
SUP_05,2025-01-18,Factory Issue,359.25,0
SUP_05,2025-01-19,Factory Issue,361.66,0
SUP_05,2025-01-20,Factory Issue,416.14,0
SUP_05,2025-01-21,Factory Issue,414.71,0
SUP_05,2025-01-22,Factory Issue,302.44,0
SUP_05,2025-01-23,Factory Issue,379.2,0
SUP_05,2025-01-24,Factory Issue,275.11,0
SUP_05,2025-01-25,Factory Issue,309.56,0
SUP_05,2025-01-26,Factory Issue,456.43,0
SUP_05,2025-01-27,Factory Issue,282.38,0
SUP_05,2025-01-28,Factory Issue,307.98,0
SUP_05,2025-01-29,Factory Issue,501.48,0
SUP_05,2025-01-30,Factory Issue,373.87,0
SUP_05,2025-01-31,Factory Issue,368.46,0
SUP_05,2025-02-01,Factory Issue,345.97,0
SUP_05,2025-02-02,Factory Issue,397.66,0
SUP_05,2025-02-03,Factory Issue,471.65,0
SUP_05,2025-02-04,Factory Issue,419.85,0
SUP_05,2025-02-05,Factory Issue,339.96,0
SUP_05,2025-02-06,Factory Issue,393.49,0
SUP_05,2025-02-07,Factory Issue,372.78,0
SUP_05,2025-02-08,Factory Issue,372.75,0
SUP_05,2025-02-09,Factory Issue,454.32,0
SUP_05,2025-02-10,Factory Issue,421.4,0
SUP_05,2025-02-11,Factory Issue,406.28,0
SUP_05,2025-02-12,Factory Issue,381.32,0
SUP_05,2025-02-13,Factory Issue,363.52,0
SUP_05,2025-02-14,Factory Issue,443.55,0
SUP_05,2025-02-15,Factory Issue,491.87,0
SUP_05,2025-02-16,Factory Issue,365.62,0
SUP_05,2025-02-17,Factory Issue,426.95,0
SUP_05,2025-02-18,Factory Issue,394.74,0
SUP_05,2025-02-19,Factory Issue,400.33,0
SUP_05,2025-02-20,Factory Issue,419.57,0
SUP_05,2025-02-21,Factory Issue,406.27,0
SUP_05,2025-02-22,Factory Issue,414.99,0
SUP_05,2025-02-23,Factory Issue,383.04,0
SUP_05,2025-02-24,Factory Issue,371.37,0
SUP_05,2025-02-25,Factory Issue,389.45,0
SUP_05,2025-02-26,Factory Issue,317.42,0
SUP_05,2025-02-27,Factory Issue,349.12,0
SUP_05,2025-02-28,Factory Issue,471.36,0
SUP_05,2025-03-01,Factory Issue,415.4,0
SUP_05,2025-03-02,Factory Issue,238.59,0
SUP_05,2025-03-03,Factory Issue,388.55,0
SUP_05,2025-03-04,Factory Issue,373.33,0
SUP_05,2025-03-05,Factory Issue,267.92,0
SUP_05,2025-03-06,Factory Issue,408.67,0
SUP_05,2025-03-07,Factory Issue,409.43,0
SUP_05,2025-03-08,Factory Issue,273.9,0
SUP_05,2025-03-09,Factory Issue,350.23,0
SUP_05,2025-03-10,Factory Issue,321.58,0
SUP_05,2025-03-11,Factory Issue,317.76,0
SUP_05,2025-03-12,Factory Issue,471.9,0
SUP_05,2025-03-13,Factory Issue,347.79,0
SUP_05,2025-03-14,Factory Issue,421.24,0
SUP_05,2025-03-15,Factory Issue,323.41,0
SUP_05,2025-03-16,Factory Issue,348.34,0
SUP_05,2025-03-17,Factory Issue,366.12,0
SUP_05,2025-03-18,Factory Issue,418.41,0
SUP_05,2025-03-19,Factory Issue,398.73,0
SUP_05,2025-03-20,Factory Issue,172.46,0
SUP_05,2025-03-21,Factory Issue,353.32,0
SUP_05,2025-03-22,Factory Issue,402.64,0
SUP_05,2025-03-23,Factory Issue,259.14,0
SUP_05,2025-03-24,Factory Issue,274.79,0
SUP_05,2025-03-25,Factory Issue,277.83,0
SUP_05,2025-03-26,Factory Issue,269.33,0
SUP_05,2025-03-27,Factory Issue,267.2,0
SUP_05,2025-03-28,Factory Issue,292.39,0
SUP_05,2025-03-29,Factory Issue,350.48,0
SUP_05,2025-03-30,Factory Issue,265.75,0
SUP_05,2025-03-31,Factory Issue,348.12,0
SUP_05,2025-04-01,Factory Issue,376.09,0
SUP_05,2025-04-02,Factory Issue,544.3,0
SUP_05,2025-04-03,Factory Issue,306.44,0
SUP_05,2025-04-04,Factory Issue,427.61,0
SUP_05,2025-04-05,Factory Issue,241.31,0
SUP_05,2025-04-06,Factory Issue,427.6,0
SUP_05,2025-04-07,Factory Issue,335.46,0
SUP_05,2025-04-08,Factory Issue,411.59,0
SUP_05,2025-04-09,Factory Issue,396.14,0
SUP_05,2025-04-10,Factory Issue,358.07,0
SUP_06,2025-01-01,Factory Issue,336.0,0
SUP_06,2025-01-02,Factory Issue,436.21,0
SUP_06,2025-01-03,Factory Issue,321.74,0
SUP_06,2025-01-04,Factory Issue,501.2,0
SUP_06,2025-01-05,Factory Issue,473.78,0
SUP_06,2025-01-06,Factory Issue,457.4,0
SUP_06,2025-01-07,Factory Issue,350.71,0
SUP_06,2025-01-08,Factory Issue,236.41,0
SUP_06,2025-01-09,Factory Issue,507.71,0
SUP_06,2025-01-10,Factory Issue,426.19,0
SUP_06,2025-01-11,Factory Issue,287.54,0
SUP_06,2025-01-12,Factory Issue,387.3,0
SUP_06,2025-01-13,Factory Issue,345.11,0
SUP_06,2025-01-14,Factory Issue,288.6,0
SUP_06,2025-01-15,Factory Issue,345.49,0
SUP_06,2025-01-16,Factory Issue,293.41,0
SUP_06,2025-01-17,Factory Issue,409.11,0
SUP_06,2025-01-18,Factory Issue,391.15,0
SUP_06,2025-01-19,Factory Issue,361.33,0
SUP_06,2025-01-20,Factory Issue,344.6,0
SUP_06,2025-01-21,Factory Issue,432.43,0
SUP_06,2025-01-22,Factory Issue,274.36,0
SUP_06,2025-01-23,Factory Issue,397.58,0
SUP_06,2025-01-24,Factory Issue,207.21,0
SUP_06,2025-01-25,Factory Issue,396.56,0
SUP_06,2025-01-26,Factory Issue,453.11,0
SUP_06,2025-01-27,Factory Issue,250.82,0
SUP_06,2025-01-28,Factory Issue,452.95,0
SUP_06,2025-01-29,Factory Issue,453.92,0
SUP_06,2025-01-30,Factory Issue,454.68,0
SUP_06,2025-01-31,Factory Issue,369.4,0
SUP_06,2025-02-01,Factory Issue,464.85,0
SUP_06,2025-02-02,Factory Issue,475.98,0
SUP_06,2025-02-03,Factory Issue,411.94,0
SUP_06,2025-02-04,Factory Issue,494.32,0
SUP_06,2025-02-05,Factory Issue,413.07,0
