node_id,date,metric_name,value,delay_flag
SUP_02,2025-03-13,Inventory,16194.57,0
SUP_02,2025-03-14,Inventory,16737.02,0
SUP_02,2025-03-15,Inventory,16873.12,0
SUP_02,2025-03-16,Inventory,17645.66,0
SUP_02,2025-03-17,Inventory,12698.09,0
SUP_02,2025-03-18,Inventory,7071.51,0
SUP_02,2025-03-19,Inventory,22467.54,0
SUP_02,2025-03-20,Inventory,10539.75,0
SUP_02,2025-03-21,Inventory,8837.0,0
SUP_02,2025-03-22,Inventory,11831.57,0
SUP_02,2025-03-23,Inventory,9566.52,0
SUP_02,2025-03-24,Inventory,8377.72,0
SUP_02,2025-03-25,Inventory,8980.17,0
SUP_02,2025-03-26,Inventory,17870.34,0
SUP_02,2025-03-27,Inventory,5154.37,0
SUP_02,2025-03-28,Inventory,7164.05,0
SUP_02,2025-03-29,Inventory,14750.39,0
SUP_02,2025-03-30,Inventory,7845.16,0
SUP_02,2025-03-31,Inventory,11216.31,0
SUP_02,2025-04-01,Inventory,10953.02,0
SUP_02,2025-04-02,Inventory,22012.72,0
SUP_02,2025-04-03,Inventory,15826.79,0
SUP_02,2025-04-04,Inventory,14761.11,0
SUP_02,2025-04-05,Inventory,13717.62,0
SUP_02,2025-04-06,Inventory,10841.85,0
SUP_02,2025-04-07,Inventory,18325.84,0
SUP_02,2025-04-08,Inventory,14232.26,0
SUP_02,2025-04-09,Inventory,15325.41,0
SUP_02,2025-04-10,Inventory,18406.07,0
SUP_03,2025-01-01,Inventory,18972.74,0
SUP_03,2025-01-02,Inventory,19122.27,0
SUP_03,2025-01-03,Inventory,20858.83,0
SUP_03,2025-01-04,Inventory,21378.96,0
SUP_03,2025-01-05,Inventory,12654.33,0
SUP_03,2025-01-06,Inventory,16129.54,0
SUP_03,2025-01-07,Inventory,13887.12,0
SUP_03,2025-01-08,Inventory,11250.91,0
SUP_03,2025-01-09,Inventory,12836.82,0
SUP_03,2025-01-10,Inventory,23070.41,0
SUP_03,2025-01-11,Inventory,18933.64,0
SUP_03,2025-01-12,Inventory,9213.64,0
SUP_03,2025-01-13,Inventory,9227.34,0
SUP_03,2025-01-14,Inventory,16683.49,0
SUP_03,2025-01-15,Inventory,22012.83,0
SUP_03,2025-01-16,Inventory,15623.45,0
SUP_03,2025-01-17,Inventory,21225.81,0
SUP_03,2025-01-18,Inventory,20697.63,0
SUP_03,2025-01-19,Inventory,15467.65,0
SUP_03,2025-01-20,Inventory,16741.27,0
SUP_03,2025-01-21,Inventory,8773.01,0
SUP_03,2025-01-22,Inventory,25019.78,0
SUP_03,2025-01-23,Inventory,8862.47,0
SUP_03,2025-01-24,Inventory,9857.95,0
SUP_03,2025-01-25,Inventory,21300.38,0
SUP_03,2025-01-26,Inventory,22829.64,0
SUP_03,2025-01-27,Inventory,11518.57,0
SUP_03,2025-01-28,Inventory,7863.44,0
SUP_03,2025-01-29,Inventory,14092.7,0
SUP_03,2025-01-30,Inventory,14270.5,0
SUP_03,2025-01-31,Inventory,19373.7,0
SUP_03,2025-02-01,Inventory,12385.03,0
SUP_03,2025-02-02,Inventory,14638.31,0
SUP_03,2025-02-03,Inventory,12710.38,0
SUP_03,2025-02-04,Inventory,12169.05,0
SUP_03,2025-02-05,Inventory,21533.94,0
SUP_03,2025-02-06,Inventory,13223.14,0
SUP_03,2025-02-07,Inventory,10766.54,0
SUP_03,2025-02-08,Inventory,9363.3,0
SUP_03,2025-02-09,Inventory,24372.43,0
SUP_03,2025-02-10,Inventory,20452.26,0
SUP_03,2025-02-11,Inventory,16077.92,0
SUP_03,2025-02-12,Inventory,13751.03,0
SUP_03,2025-02-13,Inventory,15993.25,0
SUP_03,2025-02-14,Inventory,18093.34,0
SUP_03,2025-02-15,Inventory,11785.93,0
SUP_03,2025-02-16,Inventory,16045.76,0
SUP_03,2025-02-17,Inventory,15685.1,0
SUP_03,2025-02-18,Inventory,7072.67,0
SUP_03,2025-02-19,Inventory,9754.18,0
SUP_03,2025-02-20,Inventory,21812.95,0
SUP_03,2025-02-21,Inventory,19813.72,0
SUP_03,2025-02-22,Inventory,10214.11,0
SUP_03,2025-02-23,Inventory,9892.64,0
SUP_03,2025-02-24,Inventory,17269.85,0
SUP_03,2025-02-25,Inventory,7401.48,0
SUP_03,2025-02-26,Inventory,23679.43,0
SUP_03,2025-02-27,Inventory,14045.44,0
SUP_03,2025-02-28,Inventory,19425.57,0
SUP_03,2025-03-01,Inventory,10191.91,0
SUP_03,2025-03-02,Inventory,9359.94,0
SUP_03,2025-03-03,Inventory,12158.81,0
SUP_03,2025-03-04,Inventory,8370.44,0
SUP_03,2025-03-05,Inventory,11480.81,0
SUP_03,2025-03-06,Inventory,16448.96,0
SUP_03,2025-03-07,Inventory,8640.09,0
SUP_03,2025-03-08,Inventory,12468.83,0
SUP_03,2025-03-09,Inventory,14094.61,0
SUP_03,2025-03-10,Inventory,13602.12,0
SUP_03,2025-03-11,Inventory,9829.55,0
SUP_03,2025-03-12,Inventory,15966.55,0
SUP_03,2025-03-13,Inventory,17095.78,0
SUP_03,2025-03-14,Inventory,13803.81,0
SUP_03,2025-03-15,Inventory,14980.41,0
SUP_03,2025-03-16,Inventory,11528.34,0
SUP_03,2025-03-17,Inventory,11173.82,0
SUP_03,2025-03-18,Inventory,19828.67,0
SUP_03,2025-03-19,Inventory,24379.74,0
SUP_03,2025-03-20,Inventory,8421.83,0
SUP_03,2025-03-21,Inventory,10999.11,0
SUP_03,2025-03-22,Inventory,16107.16,0
SUP_03,2025-03-23,Inventory,11683.69,0
SUP_03,2025-03-24,Inventory,15306.08,0
SUP_03,2025-03-25,Inventory,25219.11,0
SUP_03,2025-03-26,Inventory,11001.02,0
SUP_03,2025-03-27,Inventory,16449.87,0
SUP_03,2025-03-28,Inventory,5447.21,0
SUP_03,2025-03-29,Inventory,12574.36,0
SUP_03,2025-03-30,Inventory,29793.18,0
SUP_03,2025-03-31,Inventory,14750.35,0
SUP_03,2025-04-01,Inventory,17755.98,0
SUP_03,2025-04-02,Inventory,11186.09,0
SUP_03,2025-04-03,Inventory,14364.35,0
SUP_03,2025-04-04,Inventory,7434.41,0
SUP_03,2025-04-05,Inventory,16412.65,0
SUP_03,2025-04-06,Inventory,12771.9,0
SUP_03,2025-04-07,Inventory,10487.0,0
SUP_03,2025-04-08,Inventory,13411.87,0
SUP_03,2025-04-09,Inventory,9929.41,0
SUP_03,2025-04-10,Inventory,9315.9,0
SUP_04,2025-01-01,Inventory,16593.4,0
SUP_04,2025-01-02,Inventory,20623.1,0
SUP_04,2025-01-03,Inventory,14447.33,0
SUP_04,2025-01-04,Inventory,18029.31,0
SUP_04,2025-01-05,Inventory,14083.75,0
SUP_04,2025-01-06,Inventory,17596.88,0
SUP_04,2025-01-07,Inventory,20131.31,0
SUP_04,2025-01-08,Inventory,21067.83,0
SUP_04,2025-01-09,Inventory,12799.23,0
SUP_04,2025-01-10,Inventory,21034.15,0
SUP_04,2025-01-11,Inventory,14081.83,0
SUP_04,2025-01-12,Inventory,16156.95,0
SUP_04,2025-01-13,Inventory,11071.29,0
SUP_04,2025-01-14,Inventory,18536.43,0
SUP_04,2025-01-15,Inventory,14672.75,0
SUP_04,2025-01-16,Inventory,24274.07,0
SUP_04,2025-01-17,Inventory,14326.98,0
SUP_04,2025-01-18,Inventory,22085.72,0
SUP_04,2025-01-19,Inventory,5015.69,0
SUP_04,2025-01-20,Inventory,15326.93,0
SUP_04,2025-01-21,Inventory,12131.67,0
SUP_04,2025-01-22,Inventory,21643.12,0
SUP_04,2025-01-23,Inventory,15114.47,0
SUP_04,2025-01-24,Inventory,13382.31,0
SUP_04,2025-01-25,Inventory,18582.89,0
SUP_04,2025-01-26,Inventory,15199.76,0
SUP_04,2025-01-27,Inventory,13983.04,0
SUP_04,2025-01-28,Inventory,9224.82,0
SUP_04,2025-01-29,Inventory,11121.06,0
SUP_04,2025-01-30,Inventory,17757.13,0
SUP_04,2025-01-31,Inventory,12991.25,0
SUP_04,2025-02-01,Inventory,17521.95,0
SUP_04,2025-02-02,Inventory,14710.12,0
SUP_04,2025-02-03,Inventory,6984.72,0
SUP_04,2025-02-04,Inventory,10429.44,0
SUP_04,2025-02-05,Inventory,16790.37,0
SUP_04,2025-02-06,Inventory,8089.53,0
SUP_04,2025-02-07,Inventory,9984.99,0
SUP_04,2025-02-08,Inventory,21737.66,0
SUP_04,2025-02-09,Inventory,15313.58,0
SUP_04,2025-02-10,Inventory,9561.7,0
SUP_04,2025-02-11,Inventory,20255.87,0
SUP_04,2025-02-12,Inventory,17899.3,0
SUP_04,2025-02-13,Inventory,21211.51,0
SUP_04,2025-02-14,Inventory,15666.68,0
SUP_04,2025-02-15,Inventory,17637.27,0
SUP_04,2025-02-16,Inventory,12134.05,0
SUP_04,2025-02-17,Inventory,24773.16,0
SUP_04,2025-02-18,Inventory,10571.08,0
SUP_04,2025-02-19,Inventory,16427.29,0
SUP_04,2025-02-20,Inventory,7737.55,0
SUP_04,2025-02-21,Inventory,17013.93,0
SUP_04,2025-02-22,Inventory,7623.05,0
SUP_04,2025-02-23,Inventory,8129.02,0
SUP_04,2025-02-24,Inventory,8616.68,0
SUP_04,2025-02-25,Inventory,13255.77,0
SUP_04,2025-02-26,Inventory,19268.33,0
SUP_04,2025-02-27,Inventory,21542.74,0
SUP_04,2025-02-28,Inventory,14832.7,0
SUP_04,2025-03-01,Inventory,10170.35,0
SUP_04,2025-03-02,Inventory,9208.85,0
SUP_04,2025-03-03,Inventory,9452.32,0
SUP_04,2025-03-04,Inventory,13734.3,0
SUP_04,2025-03-05,Inventory,12516.6,0
SUP_04,2025-03-06,Inventory,17105.77,0
SUP_04,2025-03-07,Inventory,12795.66,0
SUP_04,2025-03-08,Inventory,9101.48,0
SUP_04,2025-03-09,Inventory,12376.53,0
SUP_04,2025-03-10,Inventory,21668.97,0
SUP_04,2025-03-11,Inventory,21949.42,0
SUP_04,2025-03-12,Inventory,13183.95,0
SUP_04,2025-03-13,Inventory,10180.14,0
SUP_04,2025-03-14,Inventory,15600.26,0
SUP_04,2025-03-15,Inventory,12618.68,0
SUP_04,2025-03-16,Inventory,8949.5,0
SUP_04,2025-03-17,Inventory,14691.23,0
SUP_04,2025-03-18,Inventory,19958.45,0
SUP_04,2025-03-19,Inventory,19618.48,0
SUP_04,2025-03-20,Inventory,18627.89,0
SUP_04,2025-03-21,Inventory,19557.1,0
SUP_04,2025-03-22,Inventory,16775.69,0
SUP_04,2025-03-23,Inventory,10782.68,0
SUP_04,2025-03-24,Inventory,8621.21,0
SUP_04,2025-03-25,Inventory,18730.39,0
SUP_04,2025-03-26,Inventory,8412.43,0
SUP_04,2025-03-27,Inventory,10268.28,0
SUP_04,2025-03-28,Inventory,13458.27,0
SUP_04,2025-03-29,Inventory,9356.84,0
SUP_04,2025-03-30,Inventory,21797.6,0
SUP_04,2025-03-31,Inventory,14712.88,0
SUP_04,2025-04-01,Inventory,21974.04,0
SUP_04,2025-04-02,Inventory,18088.14,0
SUP_04,2025-04-03,Inventory,20614.13,0
SUP_04,2025-04-04,Inventory,13946.08,0
SUP_04,2025-04-05,Inventory,15626.87,0
SUP_04,2025-04-06,Inventory,17853.33,0
SUP_04,2025-04-07,Inventory,5981.01,0
SUP_04,2025-04-08,Inventory,20121.37,0
SUP_04,2025-04-09,Inventory,14297.54,0
SUP_04,2025-04-10,Inventory,23123.37,0
SUP_05,2025-01-01,Inventory,16943.1,0
SUP_05,2025-01-02,Inventory,21270.69,0
SUP_05,2025-01-03,Inventory,19806.89,0
SUP_05,2025-01-04,Inventory,14899.66,0
SUP_05,2025-01-05,Inventory,19389.71,0
SUP_05,2025-01-06,Inventory,8899.71,0
SUP_05,2025-01-07,Inventory,14468.22,0
SUP_05,2025-01-08,Inventory,10330.14,0
SUP_05,2025-01-09,Inventory,7693.76,0
SUP_05,2025-01-10,Inventory,18662.17,0
SUP_05,2025-01-11,Inventory,10688.25,0
SUP_05,2025-01-12,Inventory,7874.42,0
SUP_05,2025-01-13,Inventory,19094.61,0
SUP_05,2025-01-14,Inventory,24403.75,0
SUP_05,2025-01-15,Inventory,13371.04,0
SUP_05,2025-01-16,Inventory,9380.55,0
SUP_05,2025-01-17,Inventory,12666.85,0
SUP_05,2025-01-18,Inventory,22534.69,0
SUP_05,2025-01-19,Inventory,8957.04,0
SUP_05,2025-01-20,Inventory,10298.96,0
SUP_05,2025-01-21,Inventory,20228.07,0
SUP_05,2025-01-22,Inventory,13696.69,0
SUP_05,2025-01-23,Inventory,13088.68,0
SUP_05,2025-01-24,Inventory,21981.84,0
SUP_05,2025-01-25,Inventory,7311.26,0
SUP_05,2025-01-26,Inventory,16772.68,0
SUP_05,2025-01-27,Inventory,10244.14,0
SUP_05,2025-01-28,Inventory,10547.12,0
SUP_05,2025-01-29,Inventory,15918.3,0
SUP_05,2025-01-30,Inventory,15453.0,0
SUP_05,2025-01-31,Inventory,27557.24,0
SUP_05,2025-02-01,Inventory,6713.09,0
SUP_05,2025-02-02,Inventory,11959.91,0
SUP_05,2025-02-03,Inventory,9104.48,0
SUP_05,2025-02-04,Inventory,11291.53,0
SUP_05,2025-02-05,Inventory,25348.69,0
SUP_05,2025-02-06,Inventory,13389.16,0
SUP_05,2025-02-07,Inventory,10950.49,0
SUP_05,2025-02-08,Inventory,16043.11,0
SUP_05,2025-02-09,Inventory,7223.76,0
SUP_05,2025-02-10,Inventory,23405.29,0
SUP_05,2025-02-11,Inventory,17401.92,0
SUP_05,2025-02-12,Inventory,21113.03,0
SUP_05,2025-02-13,Inventory,15430.68,0
SUP_05,2025-02-14,Inventory,20317.57,0
SUP_05,2025-02-15,Inventory,20100.08,0
SUP_05,2025-02-16,Inventory,14153.77,0
SUP_05,2025-02-17,Inventory,14317.39,0
SUP_05,2025-02-18,Inventory,10327.98,0
SUP_05,2025-02-19,Inventory,21234.2,0
SUP_05,2025-02-20,Inventory,14661.42,0
SUP_05,2025-02-21,Inventory,24533.41,0
SUP_05,2025-02-22,Inventory,17931.71,0
SUP_05,2025-02-23,Inventory,10798.89,0
SUP_05,2025-02-24,Inventory,18367.03,0
SUP_05,2025-02-25,Inventory,22455.56,0
SUP_05,2025-02-26,Inventory,18215.13,0
SUP_05,2025-02-27,Inventory,14856.09,0
SUP_05,2025-02-28,Inventory,10851.84,0
SUP_05,2025-03-01,Inventory,13820.29,0
SUP_05,2025-03-02,Inventory,12942.11,0
SUP_05,2025-03-03,Inventory,14520.33,0
SUP_05,2025-03-04,Inventory,11206.18,0
SUP_05,2025-03-05,Inventory,14053.41,0
SUP_05,2025-03-06,Inventory,13856.04,0
SUP_05,2025-03-07,Inventory,18879.85,0
SUP_05,2025-03-08,Inventory,16116.13,0
SUP_05,2025-03-09,Inventory,17361.07,0
SUP_05,2025-03-10,Inventory,18469.25,0
SUP_05,2025-03-11,Inventory,5976.64,0
SUP_05,2025-03-12,Inventory,9405.02,0
SUP_05,2025-03-13,Inventory,10699.35,0
SUP_05,2025-03-14,Inventory,11322.97,0
SUP_05,2025-03-15,Inventory,22383.41,0
SUP_05,2025-03-16,Inventory,9927.15,0
SUP_05,2025-03-17,Inventory,11050.76,0
SUP_05,2025-03-18,Inventory,18388.33,0
SUP_05,2025-03-19,Inventory,5108.26,0
SUP_05,2025-03-20,Inventory,13372.35,0
SUP_05,2025-03-21,Inventory,10362.35,0
SUP_05,2025-03-22,Inventory,10979.43,0
SUP_05,2025-03-23,Inventory,13043.12,0
SUP_05,2025-03-24,Inventory,15280.48,0
SUP_05,2025-03-25,Inventory,12317.1,0
SUP_05,2025-03-26,Inventory,10893.84,0
SUP_05,2025-03-27,Inventory,12644.92,0
SUP_05,2025-03-28,Inventory,19511.39,0
SUP_05,2025-03-29,Inventory,10961.28,0
SUP_05,2025-03-30,Inventory,18654.89,0
SUP_05,2025-03-31,Inventory,20752.59,0
SUP_05,2025-04-01,Inventory,18709.5,0
SUP_05,2025-04-02,Inventory,18397.19,0
SUP_05,2025-04-03,Inventory,12208.88,0
SUP_05,2025-04-04,Inventory,20853.73,0
SUP_05,2025-04-05,Inventory,8450.76,0
SUP_05,2025-04-06,Inventory,9269.43,0
SUP_05,2025-04-07,Inventory,12961.72,0
SUP_05,2025-04-08,Inventory,16490.69,0
SUP_05,2025-04-09,Inventory,15331.16,0
SUP_05,2025-04-10,Inventory,19837.24,0
SUP_06,2025-01-01,Inventory,25827.84,0
SUP_06,2025-01-02,Inventory,16248.22,0
SUP_06,2025-01-03,Inventory,14172.64,0
SUP_06,2025-01-04,Inventory,17966.82,0
SUP_06,2025-01-05,Inventory,23143.29,0
SUP_06,2025-01-06,Inventory,17738.84,0
SUP_06,2025-01-07,Inventory,11885.35,0
SUP_06,2025-01-08,Inventory,16026.48,0
SUP_06,2025-01-09,Inventory,22148.55,0
SUP_06,2025-01-10,Inventory,16408.44,0
SUP_06,2025-01-11,Inventory,7462.62,0
SUP_06,2025-01-12,Inventory,8640.73,0
SUP_06,2025-01-13,Inventory,9561.18,0
SUP_06,2025-01-14,Inventory,10685.06,0
SUP_06,2025-01-15,Inventory,18205.7,0
SUP_06,2025-01-16,Inventory,15613.55,0
SUP_06,2025-01-17,Inventory,11066.35,0
SUP_06,2025-01-18,Inventory,8682.01,0
SUP_06,2025-01-19,Inventory,7634.61,0
SUP_06,2025-01-20,Inventory,8200.02,0
SUP_06,2025-01-21,Inventory,22974.46,0
SUP_06,2025-01-22,Inventory,9959.21,0
SUP_06,2025-01-23,Inventory,13386.3,0
SUP_06,2025-01-24,Inventory,13827.42,0
SUP_06,2025-01-25,Inventory,18324.85,0
SUP_06,2025-01-26,Inventory,16126.78,0
SUP_06,2025-01-27,Inventory,12598.72,0
SUP_06,2025-01-28,Inventory,8492.47,0
SUP_06,2025-01-29,Inventory,14363.23,0
SUP_06,2025-01-30,Inventory,17528.77,0
SUP_06,2025-01-31,Inventory,16749.05,0
SUP_06,2025-02-01,Inventory,19461.92,0
SUP_06,2025-02-02,Inventory,13253.69,0
SUP_06,2025-02-03,Inventory,15977.39,0
SUP_06,2025-02-04,Inventory,17071.27,0
SUP_06,2025-02-05,Inventory,23532.13,0
SUP_06,2025-02-06,Inventory,10144.61,0
SUP_06,2025-02-07,Inventory,24452.74,0
SUP_06,2025-02-08,Inventory,15529.71,0
SUP_06,2025-02-09,Inventory,15215.79,0
SUP_06,2025-02-10,Inventory,14805.84,0
SUP_06,2025-02-11,Inventory,19794.06,0
SUP_06,2025-02-12,Inventory,10603.82,0
SUP_06,2025-02-13,Inventory,19336.37,0
SUP_06,2025-02-14,Inventory,17645.22,0
SUP_06,2025-02-15,Inventory,13361.19,0
SUP_06,2025-02-16,Inventory,11988.13,0
SUP_06,2025-02-17,Inventory,7263.61,0
SUP_06,2025-02-18,Inventory,9203.85,0
SUP_06,2025-02-19,Inventory,12373.67,0
SUP_06,2025-02-20,Inventory,9406.5,0
SUP_06,2025-02-21,Inventory,8543.21,0
SUP_06,2025-02-22,Inventory,17912.92,0
SUP_06,2025-02-23,Inventory,15942.88,0
SUP_06,2025-02-24,Inventory,19979.55,0
SUP_06,2025-02-25,Inventory,9343.1,0
SUP_06,2025-02-26,Inventory,18788.89,0
SUP_06,2025-02-27,Inventory,18029.94,0
